@timestamp,location,atmospheric_pressure,sea_level_pressure,precipitation_day,precipitation_max_hour,precipitation_max_10min,temperature_avg,temperature_max,temperature_min,humidity_avg,humidity_min,wind_speed_avg,wind_speed_max,wind_direction,wind_speed_max_moment,wind_direction_max_moment,sunshine_duration,snowfall,snowfall_max,information_daytime,information_night
2015-06-10T00:00:00,tokyo,1005.6,1008.4,,,,22.6,27.8,17.5,69.0,50.0,2.8,6.5,南東,10.3,東,8.1,,,曇,曇
2015-06-11T00:00:00,tokyo,1007.2,1010.0,0,0,0,23.0,27.5,18.9,71.0,45.0,2.6,5.4,東,7.9,南東,5.4,,,曇,後雨
2015-06-12T00:00:00,tokyo,1002.4,1005.2,4.5,2.0,0.5,21.4,25.0,18.9,89.0,71.0,1.8,3.7,南西,5.5,南西,0.1,,,後曇,時々雨
2015-06-13T00:00:00,tokyo,1006.7,1009.4,0,0,0,24.0,29.0,20.8,79.0,54.0,2.7,5.2,,9.0,南東,3.7,,,一時晴,後時々雨
2015-06-14T00:00:00,tokyo,1007.4,1010.2,1.5,1.0,0.5,22.5,26.8,20.5,83.0,57.0,2.4,5.9,南東,8.1,南東,1.6,,,一時雨,後一時晴
2015-06-15T00:00:00,tokyo,1005.4,1008.2,,,,24.6,30.8,19.5,69.0,42.0,2.5,6.5,東,10.4,東,12.2,,,曇一時晴,曇
2015-06-16T00:00:00,tokyo,1002.8,1005.6,31.0,31.0,14.0,23.3,27.2,20.0,76.0,52.0,2.2,4.9,南東,8.1,南東,1.1,,,,一時大雨
2015-06-17T00:00:00,tokyo,1003.8,1006.6,11.0,10.0,5.5,21.6,24.8,19.8,88.0,67.0,2.2,4.3,南東,7.3,,0.6,,,一時雨,一時雨
2015-06-18T00:00:00,tokyo,1008.3,1011.1,0,0,0,21.9,26.1,19.8,76.0,59.0,3.0,8.2,東,13.8,東,0.7,,,後一時雨,後雨
2015-06-19T00:00:00,tokyo,1005.9,1008.7,10.5,3.0,2.5,19.1,20.8,17.6,92.0,77.0,2.7,4.4,北東,9.3,東,0,,,,時々雨後一時晴
2015-06-20T00:00:00,tokyo,1006.0,1008.8,0,0,0,21.7,26.9,17.2,69.0,41.0,2.9,6.1,東,9.1,南東,9.4,,,曇一時晴,
2015-06-21T00:00:00,tokyo,1007.8,1010.6,0.5,0.5,0.5,20.6,22.8,18.2,86.0,71.0,1.8,3.7,,5.7,,0.1,,,時々曇,後曇一時雨
2015-06-22T00:00:00,tokyo,1009.4,1012.2,0,0,0,22.6,26.8,18.5,76.0,53.0,2.3,4.7,,7.1,南東,2.1,,,,曇
2015-06-23T00:00:00,tokyo,1009.3,1012.0,20.0,15.5,6.0,23.4,28.8,18.4,77.0,52.0,2.7,5.7,南東,9.0,,6.1,,,時々曇,一時曇後晴、雷を伴う
2015-06-24T00:00:00,tokyo,1007.7,1010.4,0,0,0,23.8,29.9,18.0,72.0,43.0,2.4,5.3,東,8.3,南東,12.4,,,,曇時々晴
2015-06-25T00:00:00,tokyo,1005.8,1008.6,,,,24.3,28.7,20.6,72.0,53.0,2.9,7.3,東,10.7,南東,7.8,,,一時曇,時々薄曇
2015-06-26T00:00:00,tokyo,1002.4,1005.2,13.0,3.5,1.5,22.4,25.6,20.6,86.0,64.0,2.4,5.4,南東,9.3,南東,0.2,,,後雨,
2015-06-27T00:00:00,tokyo,994.3,997.0,3.0,2.0,0.5,22.6,25.5,20.6,97.0,84.0,1.5,2.8,西,4.8,東,0,,,後曇,後一時晴
2015-06-28T00:00:00,tokyo,998.4,1001.2,,,,23.2,31.4,18.4,70.0,36.0,2.7,5.9,東,10.7,南東,8.0,,,後曇,
2015-06-29T00:00:00,tokyo,1007.1,1009.9,,,,21.6,26.3,18.0,68.0,47.0,3.2 ),5.6,南東,9.1,,6.4,,,一時曇,時々晴
2015-06-30T00:00:00,tokyo,1002.8,1005.6,0.5,0.5,0.5,22.5,26.7,19.8,75.0,54.0,3.2,5.9,東,8.7,南東,2.1,,,,一時曇
2015-07-01T00:00:00,tokyo,992.2,995.0,13.5,3.5,1.5,20.5,22.4,19.2,98.0,91.0,2.1,5.4,南東,8.0,南東,0,,,後一時曇,
2015-07-02T00:00:00,tokyo,999.1,1001.9,2.5,2.0,1.0,22.5,25.0,20.1,91.0,75.0,1.9,4.0,南西,6.4,南西,0.2,,,一時雨,後時々雨
2015-07-03T00:00:00,tokyo,1003.1,1005.9,67.5,12.0,4.0,21.9,23.4,20.8,99.0,89.0,2.0,4.0,西,7.2,西,0,,,雨後一時曇,後一時曇
2015-07-04T00:00:00,tokyo,1005.7,1008.5,4.0,8.0,0.5,22.5,25.9,20.8,96.0,75.0,1.8,4.0,南東,5.8,南東,0,,,時々曇,
2015-07-05T00:00:00,tokyo,1008.6,1011.4,20.0,4.5,1.0,20.1,21.9,19.1,96.0,85.0,1.8,4.0,南西,5.6,北西,0,,,時々曇,時々雨
2015-07-06T00:00:00,tokyo,1010.1,1012.9,14.5,2.0,0.5,19.8,21.1,18.9,97.0,90.0,1.7,3.1,北東,5.1,東,0,,,,一時雨
2015-07-07T00:00:00,tokyo,1010.6,1013.4,0,0,0,21.3,24.3,18.7,91.0,75.0,1.5,4.2,,6.8,,0,,,時々曇,一時雨
2015-07-08T00:00:00,tokyo,1012.1,1014.9,11.0,2.5,0.5,22.4,26.6,19.2,93.0,68.0,1.7,4.4,北東,6.9,北東,0.2,,,後雨,
2015-07-09T00:00:00,tokyo,1013.7,1016.5,11.0,2.5,1.0,19.4,20.4,18.6,97.0,90.0,2.0,4.2,東,6.7,東,0,,,一時曇,時々雨
2015-07-10T00:00:00,tokyo,1012.3,1015.2,0.5,0.5,0.5,23.2,28.9,17.6,80.0,57.0,2.1,5.3,南東,7.8,東,9.1,,,一時曇,
2015-07-11T00:00:00,tokyo,1009.8,1012.5,,,,25.9,31.3,21.1,76.0,51.0,2.8,5.8,,9.0,,11.5,,,一時曇,一時薄曇
2015-07-12T00:00:00,tokyo,1006.9,1009.7,,,,27.2,32.0,22.4,74.0,48.0,2.7,5.8,東,9.4,東,12.6,,,時々薄曇,曇時々晴
2015-07-13T00:00:00,tokyo,1003.5,1006.2,,,,29.4,34.2,24.1,67.0,47.0,5.0,9.3,南西,16.8,南西,11.5,,,曇,曇後晴
2015-07-14T00:00:00,tokyo,1002.8,1005.5,,,,29.9,34.3,26.7,61.0,42.0,6.8,10.3,,17.6,南西,13.3,,,晴,
2015-07-15T00:00:00,tokyo,1005.6,1008.3,0,0,0,28.4,33.2,24.2,65.0,43.0,4.7,9.2,,15.2,南東,13.0,,,,雨時々曇
2015-07-16T00:00:00,tokyo,1004.5,1007.2,63.5,28.0,9.0,26.4,28.9,23.6,90.0,77.0,4.8,9.5,,17.4,,0.2,,,時々雨,一時雨
2015-07-17T00:00:00,tokyo,1005.1,1007.8,14.5,11.5,4.0,26.7,30.4,22.8,83.0,60.0,5.3,9.7,南西,17.3,南西,1.1,,,一時雨,曇時々晴
2015-07-18T00:00:00,tokyo,1006.7,1009.5,0.5,0.5,0.5,27.2,29.9,25.6,77.0,58.0,5.5,8.5,南西,14.7,南西,2.7,,,後雨,時々晴一時雨
2015-07-19T00:00:00,tokyo,1009.1,1011.8,0,0,0,29.4,34.8,25.0,69.0,47.0,3.3,6.0,,11.0,南西,8.3,,,後曇,一時晴
2015-07-20T00:00:00,tokyo,1010.6,1013.3,0,0,0,28.8,33.5,25.8,75.0,59.0,2.4,6.4,南東,8.8,南東,6.7,,,時々曇,一時曇
2015-07-21T00:00:00,tokyo,1009.3,1012.0,,,,29.4,34.9,25.4,65.0,43.0,3.8,7.5,,12.4,,13.2,,,,晴
2015-07-22T00:00:00,tokyo,1008.6,1011.3,,,,28.9,32.8,25.4,61.0,45.0,6.4,10.7,南西,18.5,西,13.4,,,一時薄曇,時々曇
2015-07-23T00:00:00,tokyo,1006.9,1009.7,4.5,2.5,1.0,27.0,30.4,24.7,80.0,62.0,4.5,8.0,南西,14.1,南西,2.7,,,時々雨,
2015-07-24T00:00:00,tokyo,1007.2,1010.0,7.0,7.0,4.0,28.1,33.9,25.0,83.0,56.0,2.0,4.4,南東,7.5,北東,5.2,,,後一時雨、雷を伴う,一時曇
2015-07-25T00:00:00,tokyo,1006.5,1009.3,,,,28.6,33.1,24.7,80.0,59.0,2.2,5.3,南東,7.3,南東,8.4,,,曇後一時晴,
2015-07-26T00:00:00,tokyo,1007.3,1010.0,,,,30.3,35.8,26.0,72.0,44.0,2.4,5.6,南東,8.6,南東,12.4,,,曇時々晴,
